folder,collection_item_id,instance_id,release_id,artist,title,year,country,label,catno,genre,style,format,img,img_full
Personal,10154266,2089487340,10154266,Charlie Byrd,Bossa Nova Pelos Passaros,1966,US,Riverside Records,RM 436,Jazz,Bossa Nova,"Vinyl, LP, Album, Reissue, Mono",images/thumbs/7b1a1ca1faf06b34.jpeg,images/7b1a1ca1faf06b34.jpeg
Personal,30712442,2110807049,30712442,Charlie Byrd,Brazilian Byrd,1966,US,Columbia,CS 9137,Jazz,Bossa Nova,"Vinyl, LP, Stereo, Album",images/thumbs/5f419cf104a17524.jpeg,images/5f419cf104a17524.jpeg
Personal,3416962,2090227069,3416962,Charlie Byrd,For All We Know,1971,US,Columbia,G 30622,Jazz,Cool Jazz,"2x, Vinyl, LP, Album, Stereo",images/thumbs/adbf94861103c391.jpeg,images/adbf94861103c391.jpeg
Personal,3030368,2107838313,3030368,The Charlie Daniels Band,Fire On The Mountain,1976,US,Epic,PE 34365,Rock,Country Rock,"Vinyl, LP, Album, Reissue",images/thumbs/405d69312879b7ac.jpeg,images/405d69312879b7ac.jpeg
Personal,1811618,2105947911,1811618,Charlie Rich,Behind Closed Doors,1973,US,Epic,PE 32247,"Folk, World, & Country",Country,"Vinyl, LP, Album, Reissue",images/thumbs/01f071e7d17e1a38.jpeg,images/01f071e7d17e1a38.jpeg
Personal,1299637,2107840411,1299637,Chase (5),Chase,1971,US,Epic,E 30472,Jazz,Jazz-Rock,"Vinyl, LP, Album",images/thumbs/3a189dbb64ed8cbc.jpeg,images/3a189dbb64ed8cbc.jpeg
Personal,14030160,2103146995,14030160,Cher,Chér,1971,US,Kapp Records,KS 3649,Pop,Pop Rock,"Vinyl, LP, Album",images/thumbs/466b5cae42f3272b.jpeg,images/466b5cae42f3272b.jpeg
Personal,9083953,2089487351,9083953,Chicago (2),Chicago,1970,US,Columbia,KGP 24,Jazz,Jazz-Rock,"2x, Vinyl, LP, Album",images/thumbs/8c6d2b8dc62cdfc8.jpeg,images/8c6d2b8dc62cdfc8.jpeg
Personal,2172078,2090227217,2172078,Chicago (2),Chicago Transit Authority,1969,US,Columbia,GP 8,Jazz,Blues Rock,"2x, Vinyl, LP, Album",images/thumbs/f499796c418a1998.jpeg,images/f499796c418a1998.jpeg
Personal,4645308,2109805175,4645308,Christopher Cross,Another Page,1983,US,Warner Bros. Records,1-23757,Rock,Pop Rock,"Vinyl, LP, Album, Club Edition",images/thumbs/2519a44633cad802.jpeg,images/2519a44633cad802.jpeg
Personal,604619,2091306932,604619,Christopher Cross,Christopher Cross,1979,US,Warner Bros. Records,BSK 3383,Rock,Soft Rock,"Vinyl, LP, Album",images/thumbs/73106fd8777d563d.jpeg,images/73106fd8777d563d.jpeg
Personal,29346046,2091307491,29346046,Climax Blues Band,Gold Plated,1976,US,Sire,SASD-7523,Rock,Blues Rock,"Vinyl, LP, Album, Stereo",images/thumbs/c778f9fd0d8d2ae2.jpeg,images/c778f9fd0d8d2ae2.jpeg
Personal,3182696,2091308313,3182696,Count Basie Orchestra,The Best Of Count Basie,1963,US,Decca,DXSB-7170,Jazz,Big Band,"2x, Vinyl, LP, Compilation, Stereo",images/thumbs/6fd3dfbf959ed152.jpeg,images/6fd3dfbf959ed152.jpeg
Personal,5578901,2110664038,5578901,Country Joe And The Fish,I-Feel-Like-I'm-Fixin'-To-Die,1969,US,Vanguard,VSD 79266,Rock,Blues Rock,"Vinyl, LP, Album, Repress, Stereo",images/thumbs/03fd3a6cbd429747.jpeg,images/03fd3a6cbd429747.jpeg
Personal,7221437,2089487363,7221437,Creedence Clearwater Revival,Bayou Country,1969,US,Fantasy,8387,Rock,Folk Rock,"Vinyl, LP, Album, Reissue",images/thumbs/aef335bb870ca505.jpeg,images/aef335bb870ca505.jpeg
Personal,2754978,2089488785,2754978,Creedence Clearwater Revival,Creedence Clearwater Revival,1968,US,Fantasy,8382,Rock,Rock & Roll,"Vinyl, LP, Album",images/thumbs/a735258136388bd6.jpeg,images/a735258136388bd6.jpeg
Personal,1064514,2091309197,1064514,"Crosby, Stills & Nash","Crosby, Stills & Nash",1969,US,Atlantic,SD-8229,Rock,Folk Rock,"Vinyl, LP, Album, Stereo",images/thumbs/8d23c56e8386697a.jpeg,images/8d23c56e8386697a.jpeg
Personal,10203252,2109812204,10203252,"Crosby, Stills & Nash","Crosby, Stills & Nash",1969,US,Atlantic,SD-8229,Rock,Folk Rock,"Vinyl, LP, Album, Stereo",images/thumbs/73cd437cf001c0ca.jpeg,images/73cd437cf001c0ca.jpeg
Personal,15512593,2109805728,15512593,"Crosby, Stills & Nash",CSN,1977,US,Atlantic,SD 19104,Rock,Folk Rock,"Vinyl, LP, Album, Stereo",images/thumbs/543b501ad9f4cd07.jpeg,images/543b501ad9f4cd07.jpeg
Personal,8581359,2105944646,8581359,"Crosby, Stills, Nash & Young",4 Way Street,1971,US,Atlantic,SD 2-902,Rock,Folk Rock,"2x, Vinyl, LP, Album",images/thumbs/81dc8d5e2357a388.jpeg,images/81dc8d5e2357a388.jpeg
Personal,1132195,2090227303,1132195,"Crosby, Stills, Nash & Young",Déjà Vu,1970,US,Atlantic,SD 7200,Rock,Folk Rock,"Vinyl, LP, Album, Stereo",images/thumbs/90f06a0a2bd7a502.jpeg,images/90f06a0a2bd7a502.jpeg
Personal,14580604,2101217944,14580604,The Crusaders,Those Southern Knights,1976,US,ABC Blue Thumb,BTSD-6024,Jazz,Jazz-Funk,"Vinyl, LP, Album",images/thumbs/79819b2e1e12b7ff.jpeg,images/79819b2e1e12b7ff.jpeg
Personal,16297143,2105958147,16297143,The Crusaders,Unsung Heroes,1973,US,Blue Thumb Records,BTS 6007,Jazz,Jazz-Funk,"Vinyl, LP, Album, Stereo",images/thumbs/e562e50afa570e3d.jpeg,images/e562e50afa570e3d.jpeg
Personal,2922219,2101219012,2922219,Culture Club,Colour By Numbers,1983,US,Epic,QE 39107,Electronic,Pop Rock,"Vinyl, LP, Album, Stereo",images/thumbs/b4a30efd60a957fb.jpeg,images/b4a30efd60a957fb.jpeg
Personal,15721743,2109816705,15721743,Dan Fogelberg,Captured Angel,1975,US,Full Moon,PE 33499,Rock,Soft Rock,"Vinyl, LP, Album, Stereo",images/thumbs/ce33e23b946c2b88.jpeg,images/ce33e23b946c2b88.jpeg
Personal,10655391,2105958650,10655391,Dan Fogelberg,Home Free,1972,US,Columbia,KC 31751,Rock,Soft Rock,"Vinyl, LP, Album",images/thumbs/0c4510b1bf5410e8.jpeg,images/0c4510b1bf5410e8.jpeg
Personal,6961899,2107833385,6961899,Dan Fogelberg,Souvenirs,1974,US,Epic,KE 33137,Rock,Folk Rock,"Vinyl, LP, Album, Stereo",images/thumbs/43084e271cb1cfd4.jpeg,images/43084e271cb1cfd4.jpeg
Personal,1342893,2103155577,1342893,Dan Fogelberg,The Innocent Age,1981,US,Full Moon,KE2 37393,Rock,Folk Rock,"2x, Vinyl, LP, Album",images/thumbs/021bc34f2739c19b.jpeg,images/021bc34f2739c19b.jpeg
Personal,1342893,2105974607,1342893,Dan Fogelberg,The Innocent Age,1981,US,Full Moon,KE2 37393,Rock,Folk Rock,"2x, Vinyl, LP, Album",images/thumbs/021bc34f2739c19b.jpeg,images/021bc34f2739c19b.jpeg
Personal,2833936,2109816432,2833936,Dan Hicks And His Hot Licks,Where's The Money?,1971,US,Blue Thumb Records,BTS 29,Jazz,Acoustic,"Vinyl, LP, Album",images/thumbs/075608bd2943e3eb.jpeg,images/075608bd2943e3eb.jpeg
Personal,3626370,2109815931,3626370,Dap Sugar Willie,From North Philly (Live),1976,US,Philadelphia International Records,PZ 34122,Funk / Soul,Comedy,"Vinyl, LP, Album, Promo, Stereo",images/thumbs/3a426982691420ed.jpeg,images/3a426982691420ed.jpeg
Personal,13301333,2109810725,13301333,Darius Milhaud,La Création Du Monde / L'Histoire Du Soldat,1959,US,Everest,LPBR-6017,Classical,Modern,"Vinyl, LP, Album, Mono",images/thumbs/31e53e7a6ea9b3a8.jpeg,images/31e53e7a6ea9b3a8.jpeg
Personal,870226,2110806293,870226,Dave Mason,Alone Together,1970,US,Blue Thumb Records,BTS 19,Rock,Prog Rock,"Vinyl, LP, Album, Stereo",images/thumbs/73f2d75658faae14.jpeg,images/73f2d75658faae14.jpeg
Personal,2318645,2109799043,2318645,Dave Mason,Headkeeper,1972,US,Blue Thumb Records,BTS 34,Rock,Pop Rock,"Vinyl, LP, Album, Stereo",images/thumbs/32b77b587dd6d976.jpeg,images/32b77b587dd6d976.jpeg
Personal,2350243,2110299613,2350243,David Lawton,Very Live!,,US,Not On Label,DL-1000,Jazz,Easy Listening,"Vinyl, LP, Album",images/thumbs/c33f8723b445b9fe.jpeg,images/c33f8723b445b9fe.jpeg
Personal,5455378,2096297312,5455378,Deep Purple,24 Carat Purple,1975,UK,Purple Records,TPSM 2002,Rock,Hard Rock,"Vinyl, LP, Compilation",images/thumbs/fefd46b05451fff3.jpeg,images/fefd46b05451fff3.jpeg
Personal,8816949,2096297028,8816949,Deep Purple,Made In Japan,1973,US,Warner Bros. Records,2WS 2701,Rock,Hard Rock,"2x, Vinyl, LP, Album",images/thumbs/129b49a93a56ab01.jpeg,images/129b49a93a56ab01.jpeg
Personal,20451841,2109810161,20451841,Deep Purple,Made In Japan,1972,US,Warner Bros. Records,2WS 2701,Rock,Hard Rock,"2x, Vinyl, LP, Album, Club Edition, Reissue",images/thumbs/1f24e1d1ca75cd56.jpeg,images/1f24e1d1ca75cd56.jpeg
Personal,8816949,2109811154,8816949,Deep Purple,Made In Japan,1973,US,Warner Bros. Records,2WS 2701,Rock,Hard Rock,"2x, Vinyl, LP, Album",images/thumbs/129b49a93a56ab01.jpeg,images/129b49a93a56ab01.jpeg
Personal,4810055,2109810311,4810055,Deep Purple,Perfect Strangers,1984,US,Mercury,824 003-1 M-1,Rock,Hard Rock,"Vinyl, LP, Album, Stereo",images/thumbs/685092c3d24dee26.jpeg,images/685092c3d24dee26.jpeg
Personal,635802,2109810036,635802,Deep Purple,Shades Of Deep Purple,1968,US,Tetragrammaton Records,T-102,Rock,Psychedelic Rock,"Vinyl, LP, Album, Stereo",images/thumbs/8b03b5e1d1aab599.jpeg,images/8b03b5e1d1aab599.jpeg
Personal,635802,2109810229,635802,Deep Purple,Shades Of Deep Purple,1968,US,Tetragrammaton Records,T-102,Rock,Psychedelic Rock,"Vinyl, LP, Album, Stereo",images/thumbs/8b03b5e1d1aab599.jpeg,images/8b03b5e1d1aab599.jpeg
Personal,1314878,2109809919,1314878,Deep Purple,The Book Of Taliesyn,1968,US,Tetragrammaton Records,T-107,Rock,Prog Rock,"Vinyl, LP, Album, Stereo",images/thumbs/c3d58526c4bd8426.jpeg,images/c3d58526c4bd8426.jpeg
Personal,12715987,2109810480,12715987,Deep Purple,Who Do We Think We Are!,1973,US,Warner Bros. Records,BS 2678,Rock,Hard Rock,"Vinyl, LP, Album, Reissue",images/thumbs/5143073896b4771d.jpeg,images/5143073896b4771d.jpeg
Personal,15436497,2089487375,15436497,Derek & The Dominos,Layla And Other Assorted Love Songs,1973,US,ATCO Records,SD 2-704,Rock,Blues Rock,"2x, Vinyl, LP, Album, Repress",images/thumbs/0843d482bd721a68.jpeg,images/0843d482bd721a68.jpeg
Personal,4948355,2107839189,4948355,Detroit Emeralds,I Bet You Get The One (Who Loves You) / If I Lose Your Love,1970,US,Westbound Records,W 156,Funk / Soul,,"Vinyl, 7"", 45 RPM, Single",images/thumbs/5b7cf2070b46f1bb.jpeg,images/5b7cf2070b46f1bb.jpeg
Personal,427903,2107971968,427903,Diana Ross,Diana Ross,1976,US,Motown,M6-861S1,Funk / Soul,Soul,"Vinyl, LP, Album",images/thumbs/b5ad1a6bfb44ff55.jpeg,images/b5ad1a6bfb44ff55.jpeg
Personal,10831454,2107979734,10831454,Dick Haymes,Souvenir Album,1946,US,Decca,A-498,Pop,Vocal,"4x, Shellac, 10"", 78 RPM, Album",images/thumbs/e4a00a383dd20cc6.jpeg,images/e4a00a383dd20cc6.jpeg
Personal,6283914,2103153506,6283914,Dionne Warwick,Golden Hits - Part One,1967,US,Scepter Records,SPS 565,Funk / Soul,Soul,"Vinyl, LP, Compilation, Reissue, Stereo",images/thumbs/533b4e10b248fafb.jpeg,images/533b4e10b248fafb.jpeg
Personal,8187648,2107840531,8187648,Dixie Dregs,Dregs Of The Earth,1980,US,Arista,AL 9528,Jazz,Country Rock,"Vinyl, LP, Album",images/thumbs/a3dd1f42810f26ba.jpeg,images/a3dd1f42810f26ba.jpeg
Personal,1365401,2109806354,1365401,Dixie Dregs,Unsung Heroes,1981,US,Arista,AL 9548,Jazz,Fusion,"Vinyl, LP, Album",images/thumbs/a066894e68a39837.jpeg,images/a066894e68a39837.jpeg
Personal,9175065,2109816231,9175065,Dixie Dregs,What If,1978,US,Capricorn Records,CPN 0203,Jazz,Prog Rock,"Vinyl, LP, Album, Stereo",images/thumbs/5e318d5e24c71575.jpeg,images/5e318d5e24c71575.jpeg
Personal,12281937,2107834907,12281937,Dobie Gray,Drift Away,1973,US,Decca,DL7-5397,Rock,Pop Rock,"Vinyl, LP, Album, Stereo",images/thumbs/f7e54e68553da8d1.jpeg,images/f7e54e68553da8d1.jpeg
Personal,3523185,2110298287,3523185,Don Janse And His 60 Voice Children's Chorus,The Christmas Drummer Boy,1962,US,Grand Prix Series,KX-6,Pop,Easy Listening,"Vinyl, LP, Album",images/thumbs/337cb43ab60f86c4.jpeg,images/337cb43ab60f86c4.jpeg
Personal,11527917,2089487380,11527917,Don McLean,American Pie,1971,US,United Artists Records,UAS-5535,Rock,Folk Rock,"Vinyl, LP, Album, Club Edition, Reissue, Stereo",images/thumbs/93caa7dbdf8e5131.jpeg,images/93caa7dbdf8e5131.jpeg
Personal,11017925,2110806721,11017925,Don McLean,American Pie,1971,US,United Artists Records,UAS-5535,Rock,Folk Rock,"Vinyl, LP, Album, Stereo",images/thumbs/1aa1d0105e10a827.jpeg,images/1aa1d0105e10a827.jpeg
Personal,14061691,2110806498,14061691,Don McLean,Playin' Favorites,1973,US,United Artists Records,UA-LA161-F,Rock,Bluegrass,"Vinyl, LP, Album",images/thumbs/0878bc3cef70f76c.jpeg,images/0878bc3cef70f76c.jpeg
Personal,4164382,2107841395,4164382,Don McLean,Tapestry,1982,US,Liberty,LN-10157,Rock,Soft Rock,"Vinyl, LP, Album, Reissue",images/thumbs/2346ceff6df76ad8.jpeg,images/2346ceff6df76ad8.jpeg
Personal,26974199,2103156112,26974199,The Doobie Brothers,Best Of The Doobies,1976,US,Warner Bros. Records,BS 2978,Rock,Southern Rock,"Vinyl, LP, Compilation",images/thumbs/d403cea0138ce266.jpeg,images/d403cea0138ce266.jpeg
Personal,2072210,2105974243,2072210,The Doobie Brothers,Best Of The Doobies,1976,US,Warner Bros. Records,BS 2978,Rock,Southern Rock,"Vinyl, LP, Compilation",images/thumbs/4adb309c327b8083.jpeg,images/4adb309c327b8083.jpeg
Personal,2072210,2105975125,2072210,The Doobie Brothers,Best Of The Doobies,1976,US,Warner Bros. Records,BS 2978,Rock,Southern Rock,"Vinyl, LP, Compilation",images/thumbs/4adb309c327b8083.jpeg,images/4adb309c327b8083.jpeg
Personal,32331060,2089487720,32331060,The Doobie Brothers,Minute By Minute,1978,US,Warner Bros. Records,BSK 3193,Rock,Pop Rock,"Vinyl, LP, Album, Stereo",images/thumbs/a5f431be83e10626.jpeg,images/a5f431be83e10626.jpeg
Personal,4886227,2103151593,4886227,The Doobie Brothers,One Step Closer,1980,US,Warner Bros. Records,HS 3452,Rock,Pop Rock,"Vinyl, LP, Album",images/thumbs/f0e9e62478489c80.jpeg,images/f0e9e62478489c80.jpeg
Personal,1328141,2089489646,1328141,The Doobie Brothers,Takin' It To The Streets,1976,US,Warner Bros. Records,BS 2899,Rock,Pop Rock,"Vinyl, LP, Album, Stereo",images/thumbs/f1c9d7b92590928c.jpeg,images/f1c9d7b92590928c.jpeg
Personal,26291786,2089487728,26291786,The Doobie Brothers,The Captain And Me,1973,US,Warner Bros. Records,BS 2694,Rock,Classic Rock,"Vinyl, LP, Album, Reissue, Stereo",images/thumbs/33abcf74152831f7.jpeg,images/33abcf74152831f7.jpeg
Personal,9751811,2101219645,9751811,The Doobie Brothers,The Captain And Me,1974,US,Warner Bros. Records,BS 2694,Rock,Classic Rock,"Vinyl, LP, Album, Repress, Stereo",images/thumbs/f1f417db610e2c12.jpeg,images/f1f417db610e2c12.jpeg
Personal,9751811,2107834615,9751811,The Doobie Brothers,The Captain And Me,1974,US,Warner Bros. Records,BS 2694,Rock,Classic Rock,"Vinyl, LP, Album, Repress, Stereo",images/thumbs/f1f417db610e2c12.jpeg,images/f1f417db610e2c12.jpeg
Personal,17512366,2103150814,17512366,The Doobie Brothers,Toulouse Street,1972,US,Warner Bros. Records,BS 2634,Rock,,"Vinyl, LP, Album",images/thumbs/27bd447e9ed8be72.jpeg,images/27bd447e9ed8be72.jpeg
Personal,1591740,2103148658,1591740,The Doobie Brothers,What Were Once Vices Are Now Habits,1974,US,Warner Bros. Records,W 2750,Rock,Soft Rock,"Vinyl, LP, Album",images/thumbs/096a60937369b693.jpeg,images/096a60937369b693.jpeg
Personal,4488655,2110299402,4488655,Dorothy Shay,Coming 'Round The Mountain,1957,US,Harmony (4),HL 7017,Pop,Vocal,"Vinyl, LP",images/thumbs/a5b6977a9a89c446.jpeg,images/a5b6977a9a89c446.jpeg
Personal,4477424,2105941822,4477424,Dottie West,Wild West,1981,US,Liberty,LT-1062,"Folk, World, & Country",Country,"Vinyl, LP, Album",images/thumbs/af877d4148dd8ac9.jpeg,images/af877d4148dd8ac9.jpeg
Personal,4066954,2105944150,4066954,Dr. West's Medicine Show And Junk Band,The Eggplant That Ate Chicago,1967,US,A Go Go Record,22 17 001,Rock,Psychedelic Rock,"Vinyl, LP, Album, Mono",images/thumbs/7e71e158199a0851.jpeg,images/7e71e158199a0851.jpeg
Personal,1340170,2105973430,1340170,Dreamgirls Original Broadway Cast,Dreamgirls Original Broadway Cast Album,1982,US,Geffen Records,GHSP 2007,Electronic,Rhythm & Blues,"Vinyl, LP, Album",images/thumbs/a41e5cc0f2e4f710.jpeg,images/a41e5cc0f2e4f710.jpeg
Personal,4240344,2109815376,4240344,Duke Ellington,Black Brown And Beige: A Duke Ellington Tone Parallel To The American Negro,1946,US,Victor,SP-9,Jazz,Big Band,"2x, Shellac, 12"", 78 RPM, Album",images/thumbs/c678ce926bf80628.jpeg,images/c678ce926bf80628.jpeg
Personal,1934367,2089488868,1934367,Eagles,Hotel California,1976,US,Asylum Records,7E-1084,Rock,Classic Rock,"Vinyl, LP, Album, Stereo",images/thumbs/d8beb3c1ff0705b0.jpeg,images/d8beb3c1ff0705b0.jpeg
Personal,3062611,2105954012,3062611,Earl Bostic,The Earl Of Bostic,1966,US,Design Records (2),SDLP-232,Jazz,Easy Listening,"Vinyl, LP, Stereo",images/thumbs/646cb661b830ae41.jpeg,images/646cb661b830ae41.jpeg
Personal,1616881,2107838816,1616881,Earl Klugh,Nightsongs,1984,US,Capitol Records,ST-12372,Jazz,Smooth Jazz,"Vinyl, LP, Album",images/thumbs/c92ed9e17b9f696d.jpeg,images/c92ed9e17b9f696d.jpeg
Personal,9377143,2103151299,9377143,"Earth, Wind & Fire",Gratitude,1975,US,Columbia,PG 33694,Funk / Soul,Soul,"2x, Vinyl, LP, Album, Stereo",images/thumbs/46f5bd3ae2c30ec3.jpeg,images/46f5bd3ae2c30ec3.jpeg
Personal,546672,2103150996,546672,"Earth, Wind & Fire",Head To The Sky,1973,US,Columbia,KC 32194,Jazz,Soul-Jazz,"Vinyl, LP, Album, Stereo",images/thumbs/c9176c2390fb2135.jpeg,images/c9176c2390fb2135.jpeg
Personal,546672,2109804750,546672,"Earth, Wind & Fire",Head To The Sky,1973,US,Columbia,KC 32194,Jazz,Soul-Jazz,"Vinyl, LP, Album, Stereo",images/thumbs/c9176c2390fb2135.jpeg,images/c9176c2390fb2135.jpeg
Personal,1441727,2105950442,1441727,"Earth, Wind & Fire",Touch The World,1987,US,Columbia,FC 40596,Electronic,Smooth Jazz,"Vinyl, LP, Album",images/thumbs/ba1359c551898783.jpeg,images/ba1359c551898783.jpeg
Personal,13472637,2110294458,13472637,Ed Ames,Sings Who Will Answer? (And Other Songs Of Our Time),1968,US,RCA Victor,LSP-3961,Pop,Vocal,"Vinyl, LP, Album, Stereo",images/thumbs/92f5b18f41429c35.jpeg,images/92f5b18f41429c35.jpeg
Personal,17148874,2107979421,17148874,Eddy Duchin,The Eddy Duchin Story,1956,US,Columbia,CL 790,Jazz,Soundtrack,"Vinyl, LP, Mono",images/thumbs/f3bd920466ed91aa.jpeg,images/f3bd920466ed91aa.jpeg
Personal,4722722,2089487732,4722722,The Edgar Winter Group,They Only Come Out At Night,1972,US,Epic,KE 31584,Rock,Classic Rock,"Vinyl, LP, Album",images/thumbs/91920874adc23130.jpeg,images/91920874adc23130.jpeg
Personal,897820,2107842776,897820,Edgar Winter's White Trash,Recycled,1977,US,Blue Sky,PZ 34858,Rock,Psychedelic Rock,"Vinyl, LP, Album",images/thumbs/1677a47d14e45476.jpeg,images/1677a47d14e45476.jpeg
Personal,1583280,2107842714,1583280,Edgar Winter's White Trash,Roadwork,1973,US,Epic,KEG 31249,Rock,Blues Rock,"2x, Vinyl, LP, Album, Repress, Stereo",images/thumbs/229db8b948bba5d9.jpeg,images/229db8b948bba5d9.jpeg
Personal,7419004,2107836261,7419004,Edvard Grieg,Peer Gynt Suites Nos. 1 & 2 / Lyric Suite,1976,US,RCA Gold Seal,AGL1-1524,Classical,Romantic,"Vinyl, LP, Reissue, Remastered, Stereo",images/thumbs/2ad641cae67961eb.jpeg,images/2ad641cae67961eb.jpeg
Personal,548079,2090227438,548079,Electric Light Orchestra,Olé ELO,1976,US,United Artists Records,UA-LA630-G,Rock,Pop Rock,"Vinyl, LP, Compilation",images/thumbs/335f681a0a30d22c.jpeg,images/335f681a0a30d22c.jpeg
Personal,1145673,2105967300,1145673,Electric Light Orchestra,Xanadu (From The Original Motion Picture Soundtrack),1980,US,MCA Records,MCA-6100,Electronic,Disco,"Vinyl, LP, Album, Stereo",images/thumbs/f047aa6a4779933f.jpeg,images/f047aa6a4779933f.jpeg
Personal,29836642,2107832903,29836642,The Eleventh House,Introducing The Eleventh House,1974,US,Vanguard,VSD 79342,Jazz,Jazz-Rock,"Vinyl, LP, Album",images/thumbs/4166e89d6f4fb84d.jpeg,images/4166e89d6f4fb84d.jpeg
Personal,6107908,2101223313,6107908,Elton John,Goodbye Yellow Brick Road,1973,US,MCA Records,MCA2-10003,Rock,Pop Rock,"2x, Vinyl, LP, Album, Club Edition",images/thumbs/944be13a48ad9ebd.jpeg,images/944be13a48ad9ebd.jpeg
Personal,9236051,2089487400,9236051,Elton John,Madman Across The Water,1971,US,UNI Records,93120,Rock,Pop Rock,"Vinyl, LP, Album",images/thumbs/70d587ec99d9a198.jpeg,images/70d587ec99d9a198.jpeg
Personal,1022862,2105962458,1022862,Elton John,Rock Of The Westies,1975,US,MCA Records,MCA-2163,Rock,Rock & Roll,"Vinyl, LP, Album",images/thumbs/7dd2a3a2e997d165.jpeg,images/7dd2a3a2e997d165.jpeg
Personal,1154298,2109806596,1154298,Elvis Presley,Elvis,1973,US,RCA,DPL2-0056,Rock,Rock & Roll,"2x, Vinyl, LP, Compilation",images/thumbs/5adb5678a11ea4b8.jpeg,images/5adb5678a11ea4b8.jpeg
Personal,6775880,2089487403,6775880,"Emerson, Lake & Palmer",Brain Salad Surgery,1973,US,Manticore,MC 66669,Rock,Psychedelic Rock,"Vinyl, LP, Album, Reissue",images/thumbs/d2a7634a871c90bd.jpeg,images/d2a7634a871c90bd.jpeg
Personal,1276799,2103145086,1276799,"Emerson, Lake & Palmer",Brain Salad Surgery,1977,US,Atlantic,SD 19124,Rock,Prog Rock,"Vinyl, LP, Album, Reissue",images/thumbs/aa48387bfead955c.jpeg,images/aa48387bfead955c.jpeg
Personal,9481199,2090227548,9481199,"Emerson, Lake & Palmer","Emerson, Lake & Palmer",1970,Canada,Cotillion,SD 9040,Rock,Prog Rock,"Vinyl, LP, Album, Stereo",images/thumbs/98fa9096f21ab17b.jpeg,images/98fa9096f21ab17b.jpeg
Personal,5688102,2107839365,5688102,"Emerson, Lake & Palmer","Emerson, Lake & Palmer",1971,US,Cotillion,9040,Rock,Prog Rock,"Vinyl, LP, Album, Promo, Mono",images/thumbs/eb80c1cba95dd0a5.jpeg,images/eb80c1cba95dd0a5.jpeg
Personal,30839370,2103147779,30839370,"Emerson, Lake & Palmer",Love Beach,1978,US,Atlantic,SD 19211,Rock,Soft Rock,"Vinyl, LP, Album, Club Edition",images/thumbs/0d2a88f7e161af13.jpeg,images/0d2a88f7e161af13.jpeg
Personal,15531918,2107838554,15531918,"Emerson, Lake & Palmer",Pictures At An Exhibition,1972,US,Cotillion,ELP 66666,Rock,Prog Rock,"Vinyl, LP, Album",images/thumbs/3520d9697c13b095.jpeg,images/3520d9697c13b095.jpeg
Personal,606407,2101222612,606407,"Emerson, Lake & Palmer",Tarkus,1971,US,Cotillion,SD 9900,Rock,Prog Rock,"Vinyl, LP, Album",images/thumbs/25d5262d852897be.jpeg,images/25d5262d852897be.jpeg
Personal,1343578,2090227648,1343578,"Emerson, Lake & Palmer",Trilogy,1972,US,Cotillion,SD 9903,Rock,Prog Rock,"Vinyl, LP, Album",images/thumbs/e96d9263798b5d5c.jpeg,images/e96d9263798b5d5c.jpeg
Personal,4339157,2105944325,4339157,"Emerson, Lake & Palmer",Trilogy,1972,US,Cotillion,SD 9903,Rock,Prog Rock,"Vinyl, LP, Album, Stereo",images/thumbs/7a432171fa070585.jpeg,images/7a432171fa070585.jpeg
